grau_risco,grau_risco_descricao,cnae_classe,cnae_descricao,cnae_secao,cnae_descricao_secao,sexo,faixa_etaria,total_obitos,obitos_acidente_trabalho,pct_acidente_trabalho,vinculos_cnae,taxa_obitos_por_mil_vinculos
4,Critico,42928,Montagem de instalações industriais e de estruturas metálicas,F,Construção,M,Não informada,17,0,0.0,40970,0.415
4,Critico,43126,Perfurações e sondagens,F,Construção,M,65+,2,0,0.0,1910,1.047
4,Critico,43126,Perfurações e sondagens,F,Construção,M,Não informada,2,0,0.0,1910,1.047
4,Critico,43126,Perfurações e sondagens,F,Construção,M,Não informada,6,0,0.0,1910,3.141
4,Critico,43916,Obras de fundações,F,Construção,M,65+,1,0,0.0,9078,0.11
4,Critico,43916,Obras de fundações,F,Construção,M,65+,4,0,0.0,9078,0.441
4,Critico,43916,Obras de fundações,F,Construção,M,65+,1,0,0.0,9078,0.11
4,Critico,43916,Obras de fundações,F,Construção,M,Não informada,24,0,0.0,9078,2.644
4,Critico,43916,Obras de fundações,F,Construção,M,Não informada,7,0,0.0,9078,0.771
4,Critico,43916,Obras de fundações,F,Construção,M,Não informada,9,0,0.0,9078,0.991
3,Alto,01130,Cultivo de cana-de-açúcar,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,50957,0.02
3,Alto,01130,Cultivo de cana-de-açúcar,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,2,0,0.0,50957,0.039
3,Alto,01130,Cultivo de cana-de-açúcar,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,1,0,0.0,50957,0.02
3,Alto,01164,"Cultivo de oleaginosas de lavoura temporária, exceto soja",A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,1,0,0.0,2291,0.436
3,Alto,01199,Cultivo de plantas de lavoura temporária não especificadas anteriormente,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,2,0,0.0,11050,0.181
3,Alto,01199,Cultivo de plantas de lavoura temporária não especificadas anteriormente,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,11050,0.09
3,Alto,01199,Cultivo de plantas de lavoura temporária não especificadas anteriormente,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,11050,0.09
3,Alto,01199,Cultivo de plantas de lavoura temporária não especificadas anteriormente,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,8,0,0.0,11050,0.724
3,Alto,01199,Cultivo de plantas de lavoura temporária não especificadas anteriormente,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,2,0,0.0,11050,0.181
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,13327,0.075
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,13327,0.075
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,4,0,0.0,13327,0.3
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,13327,0.075
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,13327,0.075
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,13327,0.075
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,12,0,0.0,13327,0.9
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,2,0,0.0,13327,0.15
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,2,0,0.0,13327,0.15
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,1,0,0.0,13327,0.075
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,3,0,0.0,13327,0.225
3,Alto,01211,Horticultura,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,1,0,0.0,13327,0.075
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,1,0,0.0,12533,0.08
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,12533,0.08
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,5,0,0.0,12533,0.399
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,12533,0.08
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,3,0,0.0,12533,0.239
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,4,0,0.0,12533,0.319
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,2,0,0.0,12533,0.16
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,12533,0.08
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,12533,0.08
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,6,0,0.0,12533,0.479
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,3,0,0.0,12533,0.239
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,17,0,0.0,12533,1.356
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,3,0,0.0,12533,0.239
3,Alto,01229,Cultivo de flores e plantas ornamentais,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,1,0,0.0,12533,0.08
3,Alto,01318,Cultivo de laranja,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,3,0,0.0,50051,0.06
3,Alto,01318,Cultivo de laranja,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,9,0,0.0,50051,0.18
3,Alto,01318,Cultivo de laranja,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,10,0,0.0,50051,0.2
3,Alto,01318,Cultivo de laranja,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,2,0,0.0,50051,0.04
3,Alto,01318,Cultivo de laranja,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,1,0,0.0,50051,0.02
3,Alto,01318,Cultivo de laranja,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,3,0,0.0,50051,0.06
3,Alto,01318,Cultivo de laranja,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,1,0,0.0,50051,0.02
3,Alto,01318,Cultivo de laranja,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,32,0,0.0,50051,0.639
3,Alto,01326,Cultivo de uva,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,5,0,0.0,804,6.219
3,Alto,01334,"Cultivo de frutas de lavoura permanente, exceto laranja e uva",A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,1,0,0.0,13762,0.073
3,Alto,01334,"Cultivo de frutas de lavoura permanente, exceto laranja e uva",A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,13762,0.073
3,Alto,01334,"Cultivo de frutas de lavoura permanente, exceto laranja e uva",A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,2,0,0.0,13762,0.145
3,Alto,01334,"Cultivo de frutas de lavoura permanente, exceto laranja e uva",A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,6,0,0.0,13762,0.436
3,Alto,01342,Cultivo de café,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,11,0,0.0,12769,0.861
3,Alto,01342,Cultivo de café,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,2,0,0.0,12769,0.157
3,Alto,01342,Cultivo de café,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,3,0,0.0,12769,0.235
3,Alto,01342,Cultivo de café,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,12769,0.078
3,Alto,01342,Cultivo de café,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,2,0,0.0,12769,0.157
3,Alto,01342,Cultivo de café,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,35,1,2.9,12769,2.741
3,Alto,01351,Cultivo de cacau,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,1,0,0.0,12,83.333
3,Alto,01393,Cultivo de plantas de lavoura permanente não especificadas anteriormente,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,2,0,0.0,2616,0.765
3,Alto,01393,Cultivo de plantas de lavoura permanente não especificadas anteriormente,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,3,0,0.0,2616,1.147
3,Alto,01393,Cultivo de plantas de lavoura permanente não especificadas anteriormente,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,6,0,0.0,2616,2.294
3,Alto,01393,Cultivo de plantas de lavoura permanente não especificadas anteriormente,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,28,0,0.0,2616,10.703
3,Alto,01415,Produção de sementes certificadas,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,3565,0.281
3,Alto,01415,Produção de sementes certificadas,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,2,0,0.0,3565,0.561
3,Alto,01423,"Produção de mudas e outras formas de propagação vegetal, certificadas",A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,5,0,0.0,2861,1.748
3,Alto,01423,"Produção de mudas e outras formas de propagação vegetal, certificadas",A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,2861,0.35
3,Alto,01423,"Produção de mudas e outras formas de propagação vegetal, certificadas",A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,11,0,0.0,2861,3.845
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,6,0,0.0,43264,0.139
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,1846,0,0.0,43264,42.668
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,3,0,0.0,43264,0.069
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,127,0,0.0,43264,2.935
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,1,0,0.0,43264,0.023
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,33,0,0.0,43264,0.763
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,65+,1,0,0.0,43264,0.023
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,155,0,0.0,43264,3.583
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,326,0,0.0,43264,7.535
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,43264,0.023
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,2,0,0.0,43264,0.046
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,8237,2,0.0,43264,190.389
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,43,0,0.0,43264,0.994
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,82,0,0.0,43264,1.895
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1503,0,0.0,43264,34.74
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,40,0,0.0,43264,0.925
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",F,Não informada,1,0,0.0,43264,0.023
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,59,0,0.0,43264,1.364
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,43264,0.023
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,43264,0.023
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,43264,0.023
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,5,0,0.0,43264,0.116
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,2,0,0.0,43264,0.046
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,31,0,0.0,43264,0.717
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,2,0,0.0,43264,0.046
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,4,0,0.0,43264,0.092
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,5,1,20.0,43264,0.116
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,913,5,0.5,43264,21.103
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,2,0,0.0,43264,0.046
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,327,2,0.6,43264,7.558
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,43264,0.023
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,28,0,0.0,43264,0.647
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,700,4,0.6,43264,16.18
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,65+,1,0,0.0,43264,0.023
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,31,0,0.0,43264,0.717
3,Alto,01512,Criação de bovinos,A,"Agricultura, Pecuária, Produção Florestal, Pesca E Aquicultura",M,Não informada,11,0,0.0,43264,0.254
